Gene	S1	S2	S3
VWA5B2	1.060476e-01	2.984768e-01	3.257619e-01
C15orf54	4.857938e-01	3.880579e-01	-1.432869e-01
METTL4	7.767188e-01	-1.908982e-02	-2.676200e-02
NAT10	-5.437974e-01	-3.479334e-02	1.309525e+00
HDAC6	2.138788e-02	1.070878e+00	-3.610009e-01
GGA1	9.466537e-03	3.698180e-01	3.524396e-01
ZMYM6	4.869939e-01	9.870720e-03	2.350647e-01
NRIP2	-1.133862e-01	1.131454e-01	7.324627e-01
ADORA2A	1.667031e-01	4.296564e-01	1.358924e-01
TFIP11	4.054177e-01	-4.372439e-02	3.706940e-01
VARS2	-1.857528e-01	-7.296368e-02	9.912457e-01
TMEM235	4.682976e-01	2.682408e-01	-3.930771e-03
CSTB	2.622495e-01	4.122302e-01	5.836515e-02
SET	-3.350476e-02	3.524511e-01	4.141714e-01
OR4K1	4.795940e-01	-2.714098e-02	2.819212e-01
MYH13	5.578234e-01	-1.746248e-01	3.512601e-01
CLDN1	2.182405e-01	3.612736e-01	1.555603e-01
TTF1	1.035360e-01	1.831590e-01	4.483965e-01
DIDO1	5.594135e-01	9.515947e-02	8.101681e-02
H1F0	3.779971e-01	2.077751e-01	1.503924e-01
SMEK1	4.040532e-01	5.309498e-01	-1.982761e-01
C17orf77	3.466930e-02	2.538264e-01	4.489285e-01
IER2	1.296686e-01	4.304473e-01	1.773851e-01
RNASE8	3.264681e-01	3.055732e-01	1.059793e-01
TPK1	2.247583e-01	2.940794e-01	2.193148e-01
HOXC13	-4.896485e-02	4.277777e-01	3.596188e-01
FAM104A	3.806087e-01	1.533939e-01	2.049241e-01
SCML4	4.004350e-02	4.650787e-01	2.338328e-01
SLC45A2	-9.940463e-02	6.054127e-01	2.332028e-01
HLA-DRA	2.223769e-01	3.331905e-01	1.836992e-01
AQP4	2.147207e-01	2.849564e-02	4.963072e-01
EVX1	3.023881e-01	5.871093e-02	3.789825e-01
THBS1	1.756584e-01	2.749568e-01	2.895755e-01
HTN1	2.175089e-01	2.494050e-01	2.733527e-01
SLC9A3R1	-7.046757e-02	3.942984e-01	4.166394e-01
ETV2	2.625775e-01	4.839928e-01	-5.839744e-03
TMEM246	4.254382e-01	2.471778e-01	6.825321e-02
FDX1L	6.397795e-01	-4.205195e-01	5.216569e-01
PPP4C	2.620452e-01	1.243638e-01	3.545536e-01
GRK6	5.468212e-01	3.574388e-02	1.588946e-01
KIAA0141	1.403029e-01	1.820296e-01	4.192274e-01
BSG	3.641902e-01	2.512143e-01	1.268284e-01
SORL1	-1.459162e-02	3.729099e-01	3.840938e-01
NALCN	2.938936e-01	2.425852e-01	2.060860e-01
OR51T1	1.402528e-01	3.398623e-01	2.632469e-01
NAA40	-2.206683e-01	6.164686e-01	3.479319e-01
CHN2	1.022832e-01	4.931750e-01	1.483823e-01
THADA	1.210520e-01	5.553298e-01	6.773070e-02
ALYREF	-2.892974e-01	5.687639e-01	4.646523e-01
ARHGAP40	1.644223e-01	3.163689e-01	2.637209e-01
VRK2	2.682350e-01	1.976665e-01	2.787320e-01
OR5P2	1.364821e-01	1.480914e-01	4.604842e-01
CCDC180	3.151115e-01	4.541774e-01	-2.422771e-02
C13orf35	1.426915e-01	2.594409e-01	3.429682e-01
DDX1	3.815077e-01	2.601118e-01	1.039279e-01
F8A1	1.192814e-01	4.869541e-01	1.398915e-01
ERLIN2	2.085705e-01	3.621137e-01	1.756279e-01
LSM10	1.015041e-01	3.504929e-01	2.948227e-01
ASF1A	2.541187e-01	1.419907e-01	3.511020e-01
ST6GALNAC3	3.453688e-01	1.717729e-01	2.303887e-01
TBX19	4.181762e-01	-2.022920e-01	5.316554e-01
SETD3	1.792738e-01	2.142534e-01	3.541754e-01
FAM92B	1.716243e-01	4.340808e-01	1.426110e-01
IRX1	2.352433e-01	-2.429437e-01	7.560205e-01
DRG2	9.033004e-02	1.318140e-01	5.264064e-01
C2orf81	-5.576885e-03	4.047734e-01	3.496811e-01
LNX1	2.932447e-01	-7.480583e-02	5.308774e-01
OR5K3	3.212078e-01	1.000785e-01	3.285291e-01
CXorf66	3.316110e-01	1.794735e-01	2.390813e-01
ZNF653	3.688122e-02	4.664320e-01	2.475029e-01
AICDA	3.244532e-01	1.803986e-01	2.461865e-01
KARS	2.333299e-01	3.212265e-01	1.966873e-01
PPAN-P2RY11	4.726131e-01	-2.926666e-02	3.079620e-01
MAGEA10	1.561203e-01	2.820823e-01	3.131682e-01
ARHGDIA	3.291682e-01	1.567695e-01	2.658473e-01
EVX2	2.347040e-01	3.425935e-01	1.746596e-01
EFEMP2	-3.265625e-01	1.974995e-02	1.059197e+00
ZNF780B	-7.335582e-02	4.490582e-01	3.768837e-01
AZU1	1.045410e-02	2.404633e-01	5.018380e-01
OR1F1	-1.674336e-02	3.529574e-01	4.172414e-01
CTPS2	2.777110e-01	2.658796e-01	2.103613e-01
EEF1A1	1.142535e+00	-1.342387e+00	9.548130e-01
RNF167	1.579816e-01	2.411455e-01	3.559251e-01
TCF7	5.665907e-01	2.422539e-01	-5.276695e-02
FADD	-1.136133e-01	1.299998e-01	7.398138e-01
BCL10	-3.189316e-01	8.986681e-01	1.764948e-01
LRRC3B	4.434925e-02	7.734154e-01	-6.104785e-02
GTDC1	2.300063e-01	3.988315e-01	1.285773e-01
KIRREL	2.637133e-01	2.540895e-01	2.402507e-01
NCEH1	2.868385e-02	6.206695e-01	1.089806e-01
CRYGC	5.824683e-02	5.011297e-01	1.997547e-01
GRID2IP	2.525492e-01	3.705882e-01	1.364403e-01
TXNRD1	1.916629e-01	2.853380e-01	2.830929e-01
CNEP1R1	6.837818e-01	4.081634e-02	3.576602e-02
ASH1L	2.689864e-01	3.084371e-01	1.831888e-01
FBXO21	-9.528208e-02	3.276710e-01	5.282252e-01
RPRD1A	9.897853e-01	-1.426272e-02	-2.148151e-01
ARMC2	2.660117e-01	3.378444e-01	1.570365e-01
LTA4H	2.706065e-01	-8.163809e-03	4.986027e-01
MVB12B	8.280203e-02	5.096039e-01	1.689965e-01
ASXL2	1.390490e-01	4.059623e-01	2.167353e-01
HOXC10	-7.052084e-02	5.050861e-01	3.276381e-01
SWI5	5.350614e-01	-2.200820e-01	4.473626e-01
PPM1F	4.758923e-01	3.321973e-01	-4.567803e-02
CCND3	2.582105e-01	2.221170e-01	2.824037e-01
SGSM1	9.650791e-02	-8.887753e-02	7.558838e-01
NUBP1	1.494295e-02	2.542251e-01	4.945721e-01
SHC1	9.171412e-02	2.484291e-02	6.474281e-01
SERPINA10	2.722366e-01	4.515695e-01	4.140225e-02
FAM167A	3.040351e-01	2.696425e-01	1.915345e-01
DCAF13	3.181069e-01	3.091686e+00	-2.644571e+00
NDFIP1	2.853907e-01	1.963895e-01	2.836157e-01
SNX3	1.672063e-01	2.654057e-01	3.332223e-01
RND1	-1.413869e-01	3.649544e-01	5.424002e-01
TTBK1	5.267464e-01	4.570909e-01	-2.174800e-01
USH1G	4.176961e-01	-5.897897e-02	4.077605e-01
CTDNEP1	6.117839e-02	2.960527e-01	4.093363e-01
PDCD2	1.499948e-01	8.091935e-01	-1.926179e-01
ZNF324	-2.647890e-03	3.363318e-01	4.331243e-01
FER1L6	3.627431e-01	2.266749e-01	1.779414e-01
LONRF1	2.968467e-01	1.901513e-01	2.804319e-01
TUBA1B	-1.628311e-02	-1.835365e-02	8.024906e-01
RPS21	8.353353e-01	-1.479013e-01	8.041982e-02
SLC30A6	2.398634e-01	5.958466e-01	-6.782660e-02
KCNA2	1.844631e-01	7.650681e-02	5.075375e-01
RPS28	1.389806e-01	6.185719e-02	5.678395e-01
FAM47E	4.299079e-01	5.182688e-01	-1.789603e-01
RANBP3	7.976348e-02	8.001814e-01	-1.103094e-01
CAPRIN2	2.990210e-01	8.773622e-02	3.829007e-01
DR1	3.725763e-01	3.823308e-01	1.494573e-02
ACOT7	1.253545e-01	4.171231e-01	2.275086e-01
CMIP	1.641292e-01	1.728297e-01	4.333766e-01
MAPK14	3.716907e-01	1.274979e-01	2.713006e-01
MIA	2.816188e-01	2.432606e-01	2.456407e-01
FAM53A	2.593126e-01	1.532094e-01	3.585507e-01
TRA2A	3.340963e-01	1.687008e-01	2.684075e-01
MAGEA11	4.066878e-01	3.540244e-01	1.052107e-02
IGBP1	-6.024401e-02	-1.869294e-02	8.510329e-01
OR1E2	3.123048e-02	2.733787e-01	4.675444e-01
KMT2E	3.547007e-01	1.857871e-01	2.317823e-01
RFT1	2.180439e-01	1.580429e-01	3.965829e-01
TNFSF18	2.671221e-01	1.468191e-01	3.593656e-01
B3GNTL1	1.544686e-01	6.178827e-01	1.758777e-03
IGF1	2.750672e-01	4.159142e-01	8.351264e-02
BEND2	2.721870e-01	3.988679e-01	1.035980e-01
PPRC1	2.259936e-01	2.701775e-01	2.787582e-01
CBY3	2.842424e-01	4.451827e-01	4.565338e-02
C19orf48	1.102892e-01	4.985668e-01	1.662534e-01
FAM179A	1.170287e+00	-6.433913e-02	-3.304584e-01
UBR4	-2.735889e-01	-2.869743e-02	1.078731e+00
EMILIN2	5.043580e-02	5.874822e-01	1.385864e-01
NARF	-7.736826e-02	4.152520e-01	4.398853e-01
KRTAP10-10	1.977523e-01	5.859707e-01	-5.481064e-03
EPDR1	4.192366e-01	1.124335e-01	2.467230e-01
FAM210A	4.489814e-01	-1.688887e-01	4.992765e-01
HFE2	4.553212e-01	1.656107e-01	1.585499e-01
KDM4C	6.897144e-01	-8.490776e-02	1.748757e-01
AUP1	3.596313e-01	2.744664e-01	1.461711e-01
FAM179B	3.433968e-01	1.225990e-01	3.143761e-01
APOC3	4.482886e-01	-1.549522e+00	1.882151e+00
WDR46	-1.333023e-01	1.689654e+00	-7.745256e-01
TLE3	2.658440e-01	3.683795e-01	1.482819e-01
HCFC2	-3.639953e-01	4.068657e-01	7.397802e-01
MUL1	2.376894e-01	4.161850e-01	1.288990e-01
CBX1	3.560907e-01	2.747885e-01	1.519203e-01
PRDX5	8.319437e-02	3.648058e-01	3.350098e-01
TP53INP2	3.843732e-01	-2.372300e-02	4.230283e-01
NAB1	1.762831e-01	1.346472e-01	4.732149e-01
ARGLU1	-2.631032e-02	3.734657e-01	4.373466e-01
INTS8	-1.986911e-02	8.361682e-01	-3.139603e-02
MBOAT7	4.459924e-01	1.820780e-01	1.569555e-01
IDH2	2.568271e-01	6.376496e-02	4.644603e-01
C3orf67	3.039655e-01	2.995282e-01	1.817842e-01
ZBTB24	1.685100e-01	4.239738e-01	1.939575e-01
COMMD6	8.739946e-02	4.609421e-01	2.392140e-01
FREM1	1.515637e-01	7.065419e-01	-6.987258e-02
POC1A	2.987829e-01	4.074803e-01	8.229059e-02
POP5	-1.437881e-01	5.306873e-01	4.016723e-01
RFXAP	2.878915e-01	2.320565e-01	2.686396e-01
C12orf61	9.969571e-02	2.217168e-01	4.683372e-01
TRIOBP	1.398646e-01	4.153290e-01	2.350893e-01
IL15	3.464318e-01	2.459269e-01	1.981238e-01
GAP43	5.460957e-02	2.673630e-01	4.686988e-01
SNX2	3.364657e-01	2.330135e-01	2.212191e-01
CA11	3.156456e-01	3.729271e-01	1.022699e-01
NELL2	2.842290e-01	2.599398e-01	2.470798e-01
MX2	3.279451e-01	3.161500e-01	1.481670e-01
DUOX2	4.473284e-01	1.844487e-01	1.615630e-01
ATP6AP1	-1.643537e-02	-1.852529e-02	8.287810e-01
DPYS	4.439107e-01	3.815393e-01	-3.128660e-02
TRIM35	3.458209e-01	7.948749e-02	3.694950e-01
TSPAN16	3.349305e-01	1.229321e-01	3.369773e-01
PLEKHA3	2.899360e-01	4.393853e-01	6.565629e-02
GSK3A	3.876056e-01	1.130435e-01	2.948319e-01
LSM12	3.367000e-01	6.549742e-02	3.936701e-01
FAM83B	4.880617e-02	4.564356e-01	2.908624e-01
THAP6	9.165754e-01	-5.549831e-02	-6.470011e-02
CHAD	1.094494e-01	3.257371e-01	3.613329e-01
NPM2	1.626823e-01	3.428375e-01	2.915074e-01
GON4L	1.437650e-01	1.630889e-01	4.908613e-01
AARS2	-4.738579e-02	5.260463e-01	3.200529e-01
C4orf19	2.845554e-01	3.497771e-01	1.653532e-01
CD300C	6.212499e-01	2.494836e-01	-7.101918e-02
MORF4L1	4.096341e-01	3.089272e-01	8.153944e-02
NIPSNAP3A	1.005680e-01	5.274851e-01	1.720655e-01
NEDD1	8.157649e-01	-1.938782e-02	4.342457e-03
AKAP14	-5.314093e-02	4.589093e-01	3.955596e-01
EIF2D	1.214042e-01	3.784921e-01	3.019012e-01
ZSCAN12	1.616955e-01	4.040020e-01	2.366259e-01
SPTLC2	-1.373630e-01	5.831580e-01	3.567749e-01
DPH3	4.649695e-02	1.479261e-01	6.082076e-01
BANF1	3.010645e-01	1.706438e-01	3.310563e-01
CECR5	-1.188130e-02	4.470351e-01	3.677773e-01
LOC100506388	-4.577843e-02	3.401202e-01	5.087355e-01
NUTM2F	2.019133e-01	3.243214e-01	2.771823e-01
PPIA	4.285824e-01	1.713881e-01	2.036212e-01
C1orf216	4.169363e-01	3.817301e-01	5.252744e-03
C17orf67	3.289822e-02	-3.387997e-01	1.110041e+00
RIMS4	4.261201e-02	3.692838e-01	3.923106e-01
TP53BP2	3.150280e-02	5.041184e-01	2.689953e-01
JPH1	2.121002e-01	1.013965e-01	4.917524e-01
AAED1	3.762267e-01	2.434875e-02	4.048694e-01
EHMT1	5.471762e-01	2.741058e-01	-1.474743e-02
GLI3	1.221568e-01	7.763315e-01	-9.164178e-02
SLC6A2	5.229134e-02	2.489346e-01	5.056373e-01
IDE	1.925501e-02	5.803704e-01	2.073125e-01
CDH26	2.931895e-01	2.132300e-01	3.021936e-01
UPP1	4.240437e-01	1.074891e-01	2.772942e-01
B4GALNT2	4.826306e-01	1.344675e-01	1.918683e-01
HYPK	6.002814e-01	-6.322643e-02	2.725839e-01
CSF2RB	4.477106e-01	-1.912487e-01	5.532415e-01
ACVRL1	3.748464e-01	2.192574e-02	4.162138e-01
DCAF11	3.294693e-01	2.732038e-01	2.105144e-01
PGLYRP3	1.692482e-01	-2.781904e-02	6.723793e-01
GUCA1C	-7.364621e-02	9.064524e-01	-1.887747e-02
C16orf95	6.364175e-02	2.306298e-01	5.199229e-01
DHX15	-1.655550e-02	-1.866072e-02	8.494866e-01
TAF1B	4.950844e-01	8.803982e-02	2.312588e-01
PLEKHA1	2.222405e-01	3.651893e-01	2.274644e-01
ABI2	2.511258e-01	1.359093e-01	4.282671e-01
CNTN6	1.959791e-01	4.161414e-01	2.043706e-01
MFAP4	2.796978e-01	-7.621809e-02	6.135748e-01
ERMAP	3.266035e-01	2.313544e-01	2.597327e-01
TMEM131	5.596069e-01	3.622386e-01	-1.041178e-01
CASP10	-6.771274e-02	8.641910e-01	2.149777e-02
SSTR1	2.557708e-01	4.710144e-01	9.208341e-02
STIP1	1.567113e-02	4.977556e-02	7.536284e-01
CA12	9.420579e-01	2.168354e-01	-3.390775e-01
LTC4S	-1.647887e-02	-2.418588e-04	8.371118e-01
KIAA0020	1.391153e-01	3.164314e-01	3.654130e-01
PRKCSH	4.098024e-01	5.127243e-02	3.600349e-01
RCN3	4.456459e-01	4.684863e-01	-9.208102e-02
ZNF700	1.195993e-03	1.191662e-01	7.019785e-01
IDI1	1.178462e-01	2.909102e-01	4.138291e-01
ASIC3	9.388556e-02	4.720250e-01	2.570627e-01
HOXB13	1.046162e-01	6.841668e-01	3.493841e-02
CXXC1	2.548216e-01	6.540518e-01	-8.481166e-02
ARPC5	-4.432773e-02	2.395347e-01	6.289946e-01
C18orf8	3.848369e-01	2.106276e-01	2.291169e-01
RTN2	2.966155e-01	4.758307e-01	5.329200e-02
SERPINA12	3.660366e-01	1.287344e-01	3.311172e-01
HGF	2.608626e-01	-4.236894e-03	5.692679e-01
CENPA	4.255347e-02	1.015137e+00	-2.311813e-01
NUP160	-1.718200e-02	-9.460084e-02	9.388063e-01
ST8SIA4	4.417682e-01	4.003349e-01	-1.434984e-02
RXRG	4.259712e-01	-3.798415e-01	7.816817e-01
TP73	2.021700e-01	3.237670e-01	3.019837e-01
RPL35	8.213144e-01	1.826878e-02	-1.121374e-02
MYNN	1.854576e-01	3.273804e-01	3.155685e-01
WDR76	4.044554e-01	1.922519e-01	2.317598e-01
SLC22A5	2.222018e-01	3.767063e-01	2.304614e-01
SPACA5B	1.247574e-01	5.680778e-01	1.366026e-01
IFNAR2	4.541992e+00	1.948371e-01	-3.907319e+00
ADAM8	1.308277e+00	-3.373424e-01	-1.408583e-01
EXOSC8	8.146574e-02	1.208977e+00	-4.598528e-01
KANSL1L	6.181113e-02	5.215794e-01	2.473059e-01
MAP2K1	2.772274e-01	6.049490e-01	-4.947550e-02
SAP25	-2.902193e-02	6.268288e-01	2.361034e-01
ZRANB2	2.002048e-01	4.629150e-01	1.711539e-01
SLC38A2	3.900082e-01	3.652097e-01	7.938458e-02
SNRNP35	1.611132e-02	-1.858001e-02	8.371624e-01
SYCE1	3.334909e-01	3.772119e-01	1.240920e-01
NDUFB9	7.819725e-01	-1.726269e+00	1.779495e+00
HCRTR1	6.276652e-02	4.668920e-01	3.063100e-01
L3MBTL3	6.743601e-01	1.226280e-01	3.908021e-02
ARTN	5.179855e-01	2.006069e-01	1.181254e-01
MRPL3	2.716275e-01	2.110806e-01	3.543969e-01
MAGEB18	2.820524e-01	-3.059417e-01	8.612584e-01
DEFB129	3.205355e-01	1.630407e-01	3.549917e-01
CTNND1	2.690012e-01	-1.393629e-02	5.837161e-01
SIPA1L1	4.020018e-01	6.779582e-02	3.690025e-01
ACP6	1.301979e-01	7.048431e-01	4.026874e-03
SLC33A1	4.574948e-01	1.044049e-01	2.771890e-01
TEX28	4.992452e-01	3.318821e-01	8.933050e-03
KRTAP1-4	4.818603e-02	5.791693e-01	2.128529e-01
TNFRSF14	1.329301e-01	5.644300e-01	1.431987e-01
TGOLN2	4.390914e-01	1.556285e-01	2.460615e-01
PABPC4	7.742803e-02	4.406724e-01	3.232909e-01
EXTL1	1.692249e-01	1.321234e-01	5.400574e-01
DIP2B	2.785556e-01	5.167285e-01	4.742326e-02
S100A2	3.478670e-01	3.954096e-01	9.953547e-02
FAM192A	2.685358e-01	3.027176e-01	2.717190e-01
AKIP1	-5.299616e-01	9.340922e-01	4.395578e-01
FBXO5	1.110571e+00	-1.287372e+00	1.020753e+00
CAMP	2.672319e-01	2.776177e-01	2.991610e-01
VRTN	2.173206e-01	9.132980e-02	5.355880e-01
SRCIN1	-1.064463e-01	4.148824e-01	5.358187e-01
HTATSF1	4.264920e-01	1.359443e-01	2.819246e-01
MIS18A	1.801914e-01	4.516689e-01	2.136903e-01
CHRNA10	3.681879e-02	5.408120e-01	2.685720e-01
ING3	8.583316e-01	2.573644e-01	-2.691094e-01
C14orf37	2.442179e-01	2.806369e-01	3.224105e-01
RBCK1	6.234122e-01	2.829679e-01	-5.909094e-02
FAH	-6.176531e-02	5.976250e-01	3.119324e-01
ACAT2	5.112716e-01	1.691638e-01	1.676339e-01
PTPLB	3.092387e-01	1.281852e-01	4.115838e-01
SPG7	2.276010e-01	4.605007e-01	1.610037e-01
IKBKB	7.736433e-02	6.603867e-01	1.115348e-01
LAMTOR5	1.126601e-01	7.646856e-01	-2.789279e-02
CEACAM19	1.417070e-01	4.141983e-01	2.938032e-01
AKIRIN1	2.523728e-01	4.338848e-01	1.646203e-01
CX3CL1	4.423476e-01	-6.303383e-02	4.716038e-01
MRPS15	2.942642e-02	-5.990187e-02	8.819308e-01
CYP2W1	3.078431e-01	3.187344e-01	2.252040e-01
A3GALT2	3.635492e-01	3.687315e-02	4.517215e-01
LINGO2	2.375071e-01	3.825686e-01	2.322677e-01
IVL	-4.814342e-02	3.718973e-01	5.286846e-01
WDR74	2.217775e-01	5.265436e-01	1.041317e-01
BHLHA9	3.477612e-01	3.942305e-01	1.112149e-01
THUMPD1	-2.455739e-01	3.225736e-01	7.766069e-01
RSF1	2.437695e-01	4.791809e-01	1.316216e-01
CXorf58	9.409767e-01	-2.011413e-01	1.150119e-01
NPM3	1.550783e-01	5.862188e-01	1.136050e-01
NUDCD3	7.093742e-05	-1.881981e-02	8.740586e-01
DOCK10	-1.852032e-02	4.869942e-01	3.876865e-01
SNX7	1.533018e-01	2.070915e-01	4.960679e-01
OR5B21	3.564869e-01	1.551769e-01	3.454146e-01
PGAM5	2.290248e-01	2.756074e-01	3.540325e-01
DPCD	-1.619423e-02	1.303309e-01	7.446182e-01
GXYLT1	3.221723e-01	5.109656e-01	2.577741e-02
ABCC9	8.375298e-01	4.291141e-02	-2.131163e-02
ADRA2A	3.433400e-01	4.761327e-01	3.965769e-02
RMND5A	2.285943e-01	2.671317e-01	3.636558e-01
CCDC88B	2.586669e-01	2.967348e-01	3.045522e-01
TBL1Y	8.847585e-02	3.327607e-01	4.399360e-01
STYXL1	2.469452e-01	2.340482e-01	3.809984e-01
ZNF792	8.202374e-02	3.544185e-01	4.255642e-01
3-Mar	7.828843e-01	4.215054e-01	-3.421002e-01
TNKS2	3.705060e-02	4.299711e-01	3.952819e-01
SZT2	4.794930e-02	-1.109012e-01	9.264567e-01
RD3	4.536961e-01	3.156136e-01	9.457623e-02
CARS	1.005155e+00	-7.680938e-01	6.269621e-01
TMEM120B	5.147058e-01	2.691554e-01	8.025193e-02
CHM	-1.360722e-01	3.304640e-01	6.700289e-01
F7	1.507411e-01	4.887471e-01	2.254991e-01
DHX30	4.062268e-01	7.218113e-03	4.515633e-01
SNRNP70	-1.694523e-02	-3.220633e-02	9.150589e-01
TEKT2	3.874465e-01	2.314338e-01	2.476332e-01
OSTM1	3.124565e-01	1.351911e-01	4.197923e-01
SSTR4	5.402550e-02	4.137370e-01	3.999385e-01
GML	1.511135e-01	1.165084e-01	6.007823e-01
TMEM239	2.202252e-01	-1.317609e-01	7.801616e-01
GGCX	1.325709e-01	1.802837e-02	7.181522e-01
FLJ45513	1.944404e-01	2.490667e-01	4.252669e-01
THOC1	-7.220663e-01	-2.438307e-02	1.615408e+00
POMGNT1	1.513790e-01	2.050313e-01	5.125600e-01
CALM3	3.996151e-01	-9.904065e-02	5.687892e-01
LURAP1	-1.684713e+00	1.029212e+00	1.525326e+00
PIGW	5.732269e-01	1.312449e-01	1.656380e-01
KLHL36	2.534499e-01	3.755667e-01	2.412188e-01
ATRNL1	2.621950e-01	3.826233e-01	2.256496e-01
TRAPPC6A	6.912903e-02	2.556295e-01	5.458895e-01
FPGT	4.096873e-01	5.796074e-02	4.035486e-01
OR6Y1	4.100296e-01	5.648475e-01	-1.031694e-01
OCRL	3.992052e-01	-1.142028e+00	1.614605e+00
RRN3	1.637409e+00	-2.154689e+00	1.389231e+00
EEF1E1	1.054840e-01	2.920011e-01	4.753141e-01
ZNF296	3.198830e-01	4.859208e-01	6.826214e-02
IRF5	2.988459e-01	3.783860e-01	1.969184e-01
PELI2	2.271648e-01	2.284717e-01	4.186647e-01
CCDC94	4.323507e-01	2.253134e-01	2.172982e-01
NUP98	9.247500e-01	-2.070538e-02	-2.902619e-02
MVK	2.015930e-01	2.884889e-01	3.850084e-01
NPW	3.682161e-01	4.029734e-02	4.671428e-01
ANK1	-1.939353e-02	2.637203e-01	6.316247e-01
C9orf72	5.301677e-01	1.296379e-01	2.161660e-01
RASSF7	1.584834e-01	1.769272e-01	5.410331e-01
CLCNKB	6.604702e-01	4.358649e-02	1.724304e-01
BTD	1.376162e-01	5.771382e-01	1.626960e-01
LIMS1	3.490102e-01	3.030967e-01	2.253636e-01
SLC2A7	4.660766e-01	4.075538e-01	4.167679e-03
DARS	-3.198358e-03	-2.456509e-04	8.818522e-01
CLLU1OS	-5.357976e-02	2.396963e-01	6.923091e-01
FTSJ3	8.494889e-01	-1.965735e-02	4.909710e-02
HCFC1R1	3.452634e-01	6.920602e-02	4.652736e-01
BTG4	8.258549e-01	4.447362e-02	9.943071e-03
CCDC172	2.030756e-01	3.031876e-01	3.754157e-01
PTDSS2	2.448976e-01	2.839270e-01	3.532427e-01
PNPT1	5.190897e-01	1.465107e-02	3.485888e-01
DCLK1	1.014768e+00	-3.170919e-01	1.846642e-01
KREMEN1	2.177409e-01	3.205636e-01	3.442403e-01
ALX4	2.508734e-01	2.430761e-01	3.903896e-01
NDOR1	5.136112e-01	-1.687997e-01	5.396697e-01
ERGIC3	2.419153e-01	2.126999e-01	4.308253e-01
FAM53B	4.795038e-01	1.538767e-01	2.521889e-01
POMZP3	-6.590489e-02	3.995158e-01	5.524692e-01
AKAP8	3.047017e-01	5.574431e-01	2.413660e-02
SWSAP1	2.330361e-01	1.287395e-01	5.245810e-01
TMSB15B	-1.944749e-01	5.257712e-01	5.553411e-01
TRAPPC1	3.194005e-01	2.956987e-01	2.720110e-01
VSTM2L	-7.360449e-02	3.961730e-01	5.646384e-01
ACBD3	4.422753e-01	2.686078e-01	1.780126e-01
IST1	3.439406e-01	3.324605e-01	2.129953e-01
C11orf58	9.032627e-02	1.588404e-01	6.402451e-01
MAP3K8	2.512717e-01	4.769586e-01	1.619994e-01
PDE6A	1.717006e-01	3.903844e-01	3.301621e-01
CEBPG	1.728885e+00	-7.756494e-02	-7.587957e-01
OR6N2	9.143217e-02	5.888725e-02	7.426077e-01
PLEKHG5	4.220974e-01	2.022771e-01	2.685980e-01
ZNF148	4.721691e-01	2.305122e-01	1.906286e-01
ITGA4	5.241876e-01	1.538224e-01	2.154371e-01
OR10C1	3.081007e-01	5.344759e-01	5.277506e-02
UCN3	1.430407e-01	1.250624e-01	6.282992e-01
ANAPC10	9.292003e-01	-2.072325e-02	-1.195964e-02
RUFY4	2.513015e-01	4.031775e-01	2.427440e-01
KDSR	1.021429e-01	3.586740e-01	4.364154e-01
IFI27L1	2.298387e-01	2.148301e-01	4.527461e-01
BRPF3	4.318186e-01	1.535739e-01	3.122655e-01
CDA	2.689573e-01	2.307819e-01	3.979391e-01
MAPKBP1	2.646830e-01	4.046488e-01	2.286182e-01
ARHGEF1	3.307339e-01	3.584094e-01	2.096132e-01
VANGL2	-1.428359e-01	1.064226e+00	-2.260839e-02
H2BFWT	4.798473e-02	4.942896e-01	3.565737e-01
ADCK3	2.308252e-01	2.859331e-01	3.823247e-01
EXOG	2.387844e-01	5.878334e-01	7.337268e-02
KIRREL3	3.016906e-01	4.119998e-01	1.864437e-01
RBMX	9.477357e-01	-3.509711e-02	-1.201227e-02
CHID1	4.633849e-01	1.230291e-01	3.149737e-01
PDCD1	8.181836e-03	2.128296e-01	6.814325e-01
GTF3C2	-3.458482e-02	4.986508e-01	4.387709e-01
MTHFS	2.964393e-01	3.273700e-01	2.794736e-01
KCNG2	2.019332e-01	4.418696e-01	2.609193e-01
DHH	2.145479e-01	2.232870e-02	6.682936e-01
CENPJ	-7.583727e-01	-4.192084e-02	1.705530e+00
GOLGA2	6.732140e-01	-1.554901e-01	3.875659e-01
CRISPLD1	2.602915e-01	1.767523e-01	4.684660e-01
KCND1	5.058781e-01	3.044239e-01	9.541774e-02
ANKH	4.989678e-01	4.221754e-02	3.657432e-01
HOXC5	4.208609e-01	6.608361e-01	-1.746503e-01
COLGALT2	2.362009e-01	1.252568e-01	5.461614e-01
DSTN	6.284273e-01	3.531537e-01	-7.387395e-02
GPR12	4.222417e-01	2.253146e-01	2.605762e-01
LAMC1	6.476929e-02	1.464565e-01	6.971389e-01
MYL1	3.581620e-02	2.800469e-01	5.925445e-01
LCLAT1	3.122093e-01	2.275789e-01	3.692733e-01
BLCAP	3.213665e-01	2.778023e-01	3.102984e-01
DSCAML1	4.122067e-01	2.588416e-01	2.387300e-01
SYNCRIP	1.809728e-01	3.136223e-01	4.163345e-01
ATP2A1	1.510427e-01	4.678737e-01	2.921048e-01
GALM	1.483211e-01	6.556602e-01	1.073929e-01
GJB7	4.330987e-01	2.137164e-01	2.660192e-01
