Gene	S1	S2	S3
EPDR1	9.606369e-01	7.604718e-01	8.985627e-01
FAM210A	9.664526e-01	2.350475e-01	9.701317e-01
HFE2	9.675686e-01	8.301097e-01	8.183805e-01
KDM4C	9.860102e-01	3.680755e-01	8.371474e-01
AUP1	9.453941e-01	9.124590e-01	8.028154e-01
FAM179B	9.401243e-01	7.755472e-01	9.322119e-01
APOC3	9.663281e-01	3.912524e-03	9.999990e-01
WDR46	2.790744e-01	9.980012e-01	1.948697e-02
TLE3	9.049968e-01	9.469171e-01	8.055525e-01
HCFC2	7.569984e-02	9.564026e-01	9.839584e-01
MUL1	8.869751e-01	9.584015e-01	7.791156e-01
CBX1	9.442936e-01	9.126167e-01	8.101902e-01
PRDX5	7.042219e-01	9.459275e-01	9.392492e-01
TP53INP2	9.524111e-01	4.942386e-01	9.594251e-01
NAB1	8.340738e-01	7.923258e-01	9.669162e-01
ARGLU1	4.825704e-01	9.482920e-01	9.617610e-01
INTS8	4.962585e-01	9.940478e-01	4.694587e-01
MBOAT7	9.659119e-01	8.472117e-01	8.164413e-01
IDH2	8.995841e-01	6.770366e-01	9.657406e-01
C3orf67	9.245875e-01	9.237341e-01	8.445051e-01
ZBTB24	8.257512e-01	9.599908e-01	8.566585e-01
COMMD6	7.115497e-01	9.666334e-01	8.935678e-01
FREM1	8.061197e-01	9.898650e-01	3.896744e-01
POC1A	9.222126e-01	9.565378e-01	7.036101e-01
POP5	2.628533e-01	9.763258e-01	9.555730e-01
RFXAP	9.169386e-01	8.880556e-01	9.115543e-01
C12orf61	7.322063e-01	8.808247e-01	9.662674e-01
TRIOBP	7.913122e-01	9.582224e-01	8.906976e-01
IL15	9.411541e-01	8.969029e-01	8.605874e-01
GAP43	6.511616e-01	9.088859e-01	9.663160e-01
SNX2	9.376906e-01	8.886964e-01	8.803553e-01
CA11	9.296390e-01	9.481482e-01	7.380056e-01
NELL2	9.150755e-01	9.049497e-01	8.987928e-01
MX2	9.345351e-01	9.302392e-01	8.054045e-01
DUOX2	9.661547e-01	8.495123e-01	8.219931e-01
ATP6AP1	5.035739e-01	5.055123e-01	9.863330e-01
DPYS	9.655298e-01	9.503954e-01	4.696930e-01
TRIM35	9.409485e-01	7.059423e-01	9.486853e-01
TSPAN16	9.371357e-01	7.760270e-01	9.398598e-01
PLEKHA3	9.179587e-01	9.629306e-01	6.728151e-01
GSK3A	9.532487e-01	7.614001e-01	9.243327e-01
LSM12	9.377748e-01	6.803062e-01	9.539962e-01
FAM83B	6.397725e-01	9.658952e-01	9.225694e-01
THAP6	9.918319e-01	4.266584e-01	4.000155e-01
CHAD	7.477488e-01	9.336944e-01	9.466741e-01
NPM2	8.192351e-01	9.393874e-01	9.228599e-01
GON4L	7.963663e-01	8.273126e-01	9.691385e-01
AARS2	4.383554e-01	9.757570e-01	9.342696e-01
C4orf19	9.152434e-01	9.415417e-01	8.264407e-01
CD300C	9.836156e-01	8.990259e-01	3.874019e-01
MORF4L1	9.585379e-01	9.274971e-01	7.022603e-01
NIPSNAP3A	7.336270e-01	9.759343e-01	8.340566e-01
NEDD1	9.899602e-01	5.036396e-01	5.466658e-01
AKAP14	4.265040e-01	9.663026e-01	9.543758e-01
EIF2D	7.657580e-01	9.496127e-01	9.273322e-01
ZSCAN12	8.181078e-01	9.557663e-01	8.917776e-01
SPTLC2	2.726995e-01	9.821336e-01	9.454959e-01
DPH3	6.351908e-01	8.094580e-01	9.793757e-01
BANF1	9.232685e-01	8.355488e-01	9.379921e-01
CECR5	5.132876e-01	9.642958e-01	9.482721e-01
LOC100506388	4.416855e-01	9.385202e-01	9.711983e-01
NUTM2F	8.587385e-01	9.331968e-01	9.160281e-01
PPIA	9.625715e-01	8.363372e-01	8.655971e-01
C1orf216	9.601446e-01	9.504440e-01	5.486293e-01
C17orf67	6.076951e-01	1.024394e-01	9.934347e-01
RIMS4	6.274222e-01	9.471644e-01	9.537201e-01
TP53BP2	6.048289e-01	9.729463e-01	9.117469e-01
JPH1	8.674580e-01	7.431572e-01	9.692457e-01
AAED1	9.502232e-01	5.978747e-01	9.561812e-01
EHMT1	9.792773e-01	9.122819e-01	5.053435e-01
GLI3	7.668532e-01	9.921542e-01	3.478869e-01
SLC6A2	6.466343e-01	8.987019e-01	9.708547e-01
IDE	5.793827e-01	9.818572e-01	8.688518e-01
CDH26	9.195530e-01	8.744479e-01	9.274525e-01
UPP1	9.616448e-01	7.528364e-01	9.160847e-01
B4GALNT2	9.719111e-01	7.920842e-01	8.546446e-01
HYPK	9.826967e-01	4.107991e-01	9.136587e-01
CSF2RB	9.662239e-01	2.088494e-01	9.755287e-01
ACVRL1	9.498411e-01	5.927648e-01	9.582475e-01
DCAF11	9.351133e-01	9.118371e-01	8.716055e-01
PGLYRP3	8.265594e-01	4.853792e-01	9.821290e-01
GUCA1C	3.853665e-01	9.956831e-01	4.964075e-01
C16orf95	6.685014e-01	8.870915e-01	9.723928e-01
DHX15	5.033178e-01	5.052182e-01	9.869628e-01
TAF1B	9.736455e-01	7.209093e-01	8.879495e-01
PLEKHA1	8.755827e-01	9.460346e-01	8.851469e-01
ABI2	8.959917e-01	7.940152e-01	9.603006e-01
CNTN6	8.533868e-01	9.583924e-01	8.662649e-01
MFAP4	9.127057e-01	3.848567e-01	9.796692e-01
ERMAP	9.340211e-01	8.875824e-01	9.065475e-01
TMEM131	9.802589e-01	9.452042e-01	3.253485e-01
CASP10	3.970759e-01	9.948016e-01	5.833961e-01
SSTR1	8.989286e-01	9.682217e-01	7.208374e-01
STIP1	5.718532e-01	6.499254e-01	9.843002e-01
CA12	9.921388e-01	8.772074e-01	9.277992e-02
LTC4S	5.034811e-01	5.452292e-01	9.865834e-01
KIAA0020	7.903278e-01	9.303435e-01	9.476948e-01
PRKCSH	9.585757e-01	6.528840e-01	9.463428e-01
RCN3	9.658486e-01	9.678307e-01	3.470751e-01
ZNF700	5.411808e-01	7.705504e-01	9.829981e-01
IDI1	7.605185e-01	9.200730e-01	9.578245e-01
ASIC3	7.225911e-01	9.683767e-01	9.049754e-01
HOXB13	7.401417e-01	9.890183e-01	6.115726e-01
CXXC1	8.983358e-01	9.875867e-01	3.606762e-01
ARPC5	4.446980e-01	8.929412e-01	9.804404e-01
C18orf8	9.525323e-01	8.724085e-01	8.863774e-01
RTN2	9.211941e-01	9.689534e-01	6.487812e-01
SERPINA12	9.473205e-01	7.842391e-01	9.380118e-01
HGF	9.020465e-01	5.365633e-01	9.768162e-01
CENPA	6.273046e-01	9.971181e-01	1.599476e-01
NUP160	5.019824e-01	3.499543e-01	9.897612e-01
ST8SIA4	9.651317e-01	9.549359e-01	5.062044e-01
RXRG	9.620413e-01	8.444608e-02	9.850135e-01
TP73	8.589654e-01	9.330007e-01	9.273662e-01
RPL35	9.900978e-01	5.850136e-01	5.129976e-01
MYNN	8.433763e-01	9.342668e-01	9.326522e-01
WDR76	9.573563e-01	8.568095e-01	8.883135e-01
SLC22A5	8.755527e-01	9.491477e-01	8.873673e-01
SPACA5B	7.706025e-01	9.805907e-01	7.899739e-01
IFNAR2	1.000000e+00	8.591359e-01	3.160588e-27
ADAM8	9.940582e-01	1.031330e-01	2.655953e-01
EXOSC8	7.011718e-01	9.979942e-01	5.760033e-02
KANSL1L	6.650270e-01	9.752014e-01	8.989383e-01
MAP2K1	9.113829e-01	9.841437e-01	4.312241e-01
SAP25	4.768260e-01	9.858671e-01	8.914118e-01
ZRANB2	8.572189e-01	9.669510e-01	8.330416e-01
SLC38A2	9.538604e-01	9.460403e-01	6.983660e-01
SNRNP35	5.727797e-01	5.053934e-01	9.865849e-01
SYCE1	9.366100e-01	9.492799e-01	7.721042e-01
NDUFB9	9.890285e-01	3.102100e-03	9.999667e-01
HCRTR1	6.668429e-01	9.675815e-01	9.291152e-01
L3MBTL3	9.854990e-01	7.755890e-01	6.201110e-01
ARTN	9.764382e-01	8.641693e-01	7.631495e-01
MRPL3	9.083020e-01	8.727664e-01	9.448645e-01
MAGEB18	9.139462e-01	1.192169e-01	9.873304e-01
DEFB129	9.316356e-01	8.272587e-01	9.450236e-01
CTNND1	9.068169e-01	5.154834e-01	9.778575e-01
SIPA1L1	9.567837e-01	6.846124e-01	9.485674e-01
ACP6	7.782703e-01	9.898049e-01	5.459847e-01
SLC33A1	9.679417e-01	7.479738e-01	9.160315e-01
TEX28	9.741909e-01	9.358063e-01	5.565549e-01
KRTAP1-4	6.385448e-01	9.817368e-01	8.735763e-01
TNFRSF14	7.820316e-01	9.802008e-01	7.989023e-01
TGOLN2	9.646274e-01	8.187519e-01	8.981344e-01
PABPC4	6.939632e-01	9.631645e-01	9.354005e-01
EXTL1	8.265339e-01	7.889088e-01	9.743626e-01
DIP2B	9.120968e-01	9.745885e-01	6.370673e-01
S100A2	9.416337e-01	9.537927e-01	7.334738e-01
FAM192A	9.065510e-01	9.250368e-01	9.132031e-01
AKIP1	3.302774e-02	9.961191e-01	9.621063e-01
FBXO5	9.929936e-01	4.000445e-03	9.919525e-01
CAMP	9.058016e-01	9.139868e-01	9.261905e-01
VRTN	8.717076e-01	7.265186e-01	9.739452e-01
SRCIN1	3.241207e-01	9.581286e-01	9.739670e-01
HTATSF1	9.621477e-01	7.940619e-01	9.183798e-01
MIS18A	8.381040e-01	9.650946e-01	8.742738e-01
CHRNA10	6.157061e-01	9.775369e-01	9.115176e-01
ING3	9.909032e-01	9.035331e-01	1.304318e-01
C14orf37	8.914551e-01	9.154191e-01	9.350960e-01
RBCK1	9.837018e-01	9.165042e-01	4.113872e-01
FAH	4.089781e-01	9.834993e-01	9.312956e-01
ACAT2	9.756722e-01	8.339692e-01	8.290655e-01
PTPLB	9.269186e-01	7.834735e-01	9.574208e-01
SPG7	8.796661e-01	9.665618e-01	8.213276e-01
IKBKB	6.938485e-01	9.879242e-01	7.529346e-01
LAMTOR5	7.526987e-01	9.917748e-01	4.769723e-01
CEACAM19	7.937144e-01	9.579844e-01	9.238813e-01
AKIRIN1	8.967890e-01	9.619114e-01	8.255889e-01
CX3CL1	9.652398e-01	4.111908e-01	9.667036e-01
MRPS15	6.005505e-01	4.175858e-01	9.879851e-01
CYP2W1	9.263099e-01	9.311907e-01	8.834386e-01
A3GALT2	9.465821e-01	6.239064e-01	9.639377e-01
LINGO2	8.868473e-01	9.506568e-01	8.886812e-01
IVL	4.367887e-01	9.478722e-01	9.732782e-01
WDR74	8.752233e-01	9.758184e-01	7.410587e-01
BHLHA9	9.415985e-01	9.535142e-01	7.524302e-01
THUMPD1	1.451975e-01	9.325765e-01	9.848812e-01
RSF1	8.911535e-01	9.694525e-01	7.830062e-01
CXorf58	9.921268e-01	1.983774e-01	7.583660e-01
NPM3	8.103644e-01	9.824324e-01	7.561797e-01
NUDCD3	5.387846e-01	5.048728e-01	9.877350e-01
DOCK10	4.991308e-01	9.705870e-01	9.527625e-01
SNX7	8.082305e-01	8.695720e-01	9.697580e-01
OR5B21	9.444180e-01	8.182198e-01	9.423708e-01
PGAM5	8.807269e-01	9.130161e-01	9.447668e-01
DPCD	5.040879e-01	7.864504e-01	9.840776e-01
GXYLT1	9.322890e-01	9.738471e-01	5.924379e-01
ABCC9	9.904744e-01	6.361943e-01	4.911485e-01
ADRA2A	9.401048e-01	9.689987e-01	6.212954e-01
RMND5A	8.804072e-01	9.087665e-01	9.472591e-01
CCDC88B	9.007148e-01	9.225704e-01	9.284122e-01
TBL1Y	7.134041e-01	9.361020e-01	9.621649e-01
STYXL1	8.932708e-01	8.893841e-01	9.513236e-01
ZNF792	7.021588e-01	9.429359e-01	9.598520e-01
3-Mar	9.890556e-01	9.594950e-01	9.153819e-02
TNKS2	6.161778e-01	9.611662e-01	9.543203e-01
SZT2	6.380756e-01	3.210197e-01	9.893857e-01
RD3	9.672865e-01	9.300397e-01	7.251107e-01
CARS	9.926764e-01	1.476973e-02	9.803446e-01
TMEM120B	9.760694e-01	9.098048e-01	6.999374e-01
CHM	2.747131e-01	9.353258e-01	9.820523e-01
F7	8.051129e-01	9.708362e-01	8.836633e-01
DHX30	9.577645e-01	5.613524e-01	9.639145e-01
SNRNP70	5.024870e-01	4.759233e-01	9.890325e-01
TEKT2	9.532078e-01	8.876361e-01	8.991485e-01
OSTM1	9.283000e-01	7.930554e-01	9.588715e-01
SSTR4	6.500238e-01	9.578869e-01	9.552381e-01
GML	8.055692e-01	7.666158e-01	9.789470e-01
TMEM239	8.740103e-01	2.869999e-01	9.849737e-01
GGCX	7.815405e-01	5.845025e-01	9.834200e-01
FLJ45513	8.519651e-01	8.987800e-01	9.598023e-01
THOC1	1.687269e-02	4.928093e-01	9.993615e-01
POMGNT1	8.058940e-01	8.678841e-01	9.716147e-01
CALM3	9.562187e-01	3.418768e-01	9.767798e-01
LURAP1	3.430043e-03	9.972652e-01	9.985234e-01
PIGW	9.811957e-01	7.877072e-01	8.267705e-01
KLHL36	8.974724e-01	9.488486e-01	8.949301e-01
ATRNL1	9.028452e-01	9.506707e-01	8.837777e-01
TRAPPC6A	6.787881e-01	9.025635e-01	9.748904e-01
FPGT	9.585499e-01	6.659380e-01	9.559314e-01
OR6Y1	9.586267e-01	9.802457e-01	3.270233e-01
OCRL	9.561209e-01	4.141876e-03	9.993559e-01
RRN3	9.950318e-01	2.997250e-03	9.964626e-01
EEF1E1	7.415213e-01	9.205483e-01	9.671907e-01
ZNF296	9.313731e-01	9.704335e-01	6.777606e-01
IRF5	9.222420e-01	9.495852e-01	8.594624e-01
PELI2	8.793391e-01	8.856130e-01	9.586762e-01
CCDC94	9.633229e-01	8.834049e-01	8.772306e-01
NUP98	9.919361e-01	5.007803e-01	4.745386e-01
MVK	8.584549e-01	9.190056e-01	9.521942e-01
NPW	9.479576e-01	6.308976e-01	9.661061e-01
ANK1	4.972711e-01	9.069811e-01	9.805618e-01
C9orf72	9.777183e-01	7.854931e-01	8.763112e-01
RASSF7	8.143891e-01	8.420754e-01	9.744522e-01
CLCNKB	9.850340e-01	6.375563e-01	8.344612e-01
BTD	7.883447e-01	9.815315e-01	8.233338e-01
LIMS1	9.420124e-01	9.251899e-01	8.835602e-01
SLC2A7	9.693681e-01	9.565539e-01	5.462886e-01
DARS	5.318159e-01	5.452210e-01	9.879826e-01
CLLU1OS	4.256052e-01	8.930437e-01	9.827312e-01
FTSJ3	9.907281e-01	5.030546e-01	6.404271e-01
HCFC1R1	9.407602e-01	6.872365e-01	9.658519e-01
BTG4	9.902071e-01	6.393424e-01	5.587259e-01
CCDC172	8.597629e-01	9.252265e-01	9.500703e-01
PTDSS2	8.919107e-01	9.169456e-01	9.445539e-01
PNPT1	9.765600e-01	5.773038e-01	9.432723e-01
DCLK1	9.927311e-01	1.132371e-01	8.474727e-01
KREMEN1	8.720435e-01	9.318550e-01	9.420315e-01
ALX4	8.958296e-01	8.951597e-01	9.533258e-01
NDOR1	9.759441e-01	2.351592e-01	9.743268e-01
ERGIC3	8.898968e-01	8.740357e-01	9.607192e-01
FAM53B	9.714516e-01	8.166792e-01	9.020180e-01
POMZP3	4.006769e-01	9.547480e-01	9.754630e-01
AKAP8	9.249181e-01	9.794373e-01	5.889784e-01
SWSAP1	8.836634e-01	7.842461e-01	9.728690e-01
TMSB15B	1.955579e-01	9.757230e-01	9.757054e-01
TRAPPC1	9.311782e-01	9.221333e-01	9.133573e-01
VSTM2L	3.854482e-01	9.539720e-01	9.764588e-01
ACBD3	9.652264e-01	9.095254e-01	8.405304e-01
IST1	9.403104e-01	9.360011e-01	8.736952e-01
C11orf58	7.165717e-01	8.224902e-01	9.809406e-01
MAP3K8	8.960854e-01	9.691223e-01	8.225106e-01
PDE6A	8.292174e-01	9.525927e-01	9.377021e-01
CEBPG	9.951907e-01	3.822242e-01	2.043567e-02
OR6N2	7.184524e-01	6.677243e-01	9.840281e-01
PLEKHG5	9.612401e-01	8.655862e-01	9.115318e-01
ZNF148	9.703357e-01	8.870115e-01	8.534358e-01
ITGA4	9.771074e-01	8.166145e-01	8.757152e-01
OR10C1	9.264227e-01	9.767838e-01	6.477569e-01
UCN3	7.954368e-01	7.790739e-01	9.804078e-01
ANAPC10	9.919906e-01	5.007415e-01	5.113816e-01
RUFY4	8.961044e-01	9.555811e-01	8.959523e-01
KDSR	7.361770e-01	9.441826e-01	9.616144e-01
IFI27L1	8.813290e-01	8.756820e-01	9.640869e-01
BRPF3	9.632178e-01	8.163185e-01	9.314217e-01
CDA	9.067918e-01	8.871947e-01	9.548473e-01
MAPKBP1	9.043179e-01	9.559109e-01	8.860077e-01
ARHGEF1	9.355884e-01	9.441059e-01	8.708369e-01
VANGL2	2.642939e-01	9.975777e-01	4.883499e-01
H2BFWT	6.381459e-01	9.716121e-01	9.454429e-01
ADCK3	8.820544e-01	9.178595e-01	9.516142e-01
EXOG	8.877399e-01	9.825879e-01	6.873315e-01
KIRREL3	9.235554e-01	9.575172e-01	8.492775e-01
RBMX	9.922000e-01	4.697160e-01	5.112676e-01
CHID1	9.689287e-01	7.761665e-01	9.324331e-01
PDCD1	5.560267e-01	8.741367e-01	9.824126e-01
GTF3C2	4.650846e-01	9.722104e-01	9.619838e-01
MTHFS	9.211107e-01	9.342632e-01	9.171758e-01
KCNG2	8.587562e-01	9.633805e-01	9.072354e-01
DHH	8.694685e-01	5.936161e-01	9.819947e-01
CENPJ	1.493667e-02	4.551531e-01	9.998219e-01
GOLGA2	9.854608e-01	2.525392e-01	9.527371e-01
CRISPLD1	9.017020e-01	8.418975e-01	9.662847e-01
KCND1	9.750253e-01	9.257227e-01	7.265428e-01
ANKH	9.741551e-01	6.347919e-01	9.477760e-01
HOXC5	9.609806e-01	9.879473e-01	2.195329e-01
COLGALT2	8.859267e-01	7.793501e-01	9.749146e-01
DSTN	9.838966e-01	9.425596e-01	3.817765e-01
GPR12	9.612702e-01	8.834058e-01	9.070372e-01
LAMC1	6.706310e-01	8.076315e-01	9.828662e-01
MYL1	6.136635e-01	9.151415e-01	9.784397e-01
LCLAT1	9.281949e-01	8.849942e-01	9.486322e-01
BLCAP	9.319683e-01	9.140753e-01	9.306725e-01
DSCAML1	9.591117e-01	9.043490e-01	8.932357e-01
SYNCRIP	8.388976e-01	9.292937e-01	9.582687e-01
ATP2A1	8.054825e-01	9.677352e-01	9.231276e-01
GALM	8.021209e-01	9.876744e-01	7.463423e-01
GJB7	9.634701e-01	8.748246e-01	9.101185e-01
NSUN7	2.837313e-01	9.731957e-01	9.741153e-01
ARHGEF2	9.570307e-01	9.699671e-01	5.962369e-01
NARG2	8.596380e-01	9.899531e-01	5.401835e-01
TM6SF1	9.496659e-01	9.804302e-01	4.790459e-01
RAET1L	9.956792e-01	1.000000e-03	9.999716e-01
ERCC8	9.065121e-01	9.547603e-01	8.980657e-01
LIPH	9.342938e-01	9.461522e-01	8.802461e-01
ECHDC2	8.890695e-01	7.218920e-01	9.779348e-01
FAM109A	9.619363e-01	6.356047e-01	9.632260e-01
PABPC4L	7.462772e-01	9.254621e-01	9.705548e-01
KAT6B	9.678260e-01	9.166206e-01	8.376445e-01
TNFRSF11A	9.233275e-01	8.956906e-01	9.490298e-01
HIPK3	8.692872e-01	8.895573e-01	9.662192e-01
LAMTOR4	7.806704e-01	9.187807e-01	9.698770e-01
MSMO1	9.645356e-01	9.962642e-01	5.632982e-02
GTF2H2C	9.734804e-01	8.651583e-01	8.817651e-01
SYT11	9.856942e-01	3.849244e-02	9.853274e-01
RAB11A	9.033510e-01	7.797515e-01	9.734644e-01
APLNR	8.766197e-01	9.674613e-01	8.869664e-01
OR1D5	7.937544e-01	9.811202e-01	8.676431e-01
AHCYL2	9.770654e-01	9.615277e-01	4.625116e-01
MSN	8.715173e-01	9.689726e-01	8.855680e-01
ATAT1	6.939283e-01	9.952571e-01	4.508184e-01
TMEM259	9.721855e-01	5.065056e-01	9.644759e-01
RHOQ	9.292980e-01	9.405521e-01	9.073277e-01
NDUFB11	2.715599e-01	9.898929e-01	9.447534e-01
FCGR2B	8.576891e-01	9.885853e-01	6.390603e-01
ELOVL5	8.790161e-01	9.200260e-01	9.563540e-01
HES1	9.241024e-01	8.317913e-01	9.642139e-01
GORASP2	2.810303e-01	9.902165e-01	9.404692e-01
TP63	8.945120e-01	8.414461e-01	9.700725e-01
CDCA5	6.923606e-03	9.979922e-01	9.851589e-01
INO80D	9.930662e-01	3.998919e-03	9.941278e-01
LRP4	9.524888e-01	9.572056e-01	7.803972e-01
RNASEH2C	7.137114e-01	9.936797e-01	5.674676e-01
EPB41L4B	7.793155e-01	9.976309e-01	1.260193e-01
SLC2A14	8.974484e-01	9.848479e-01	6.618623e-01
RFESD	9.614727e-01	8.732810e-01	9.231336e-01
KRT24	5.636455e-01	9.515326e-01	9.733327e-01
ABCB8	9.607647e-01	9.690976e-01	6.024334e-01
SFMBT1	9.864791e-01	5.643236e-01	8.760819e-01
LY6K	9.281672e-01	8.440478e-01	9.621038e-01
TTC29	9.511488e-01	9.120791e-01	9.160918e-01
PITX1	9.798938e-01	7.986356e-01	8.922713e-01
MRAP	7.062029e-01	8.775763e-01	9.804977e-01
PSMD12	9.923717e-01	5.003892e-01	5.111786e-01
AGTPBP1	8.912713e-01	4.165057e-01	9.841909e-01
CLCN7	7.841347e-01	9.725791e-01	9.253798e-01
CCP110	9.765341e-01	8.527650e-01	8.846446e-01
APLP2	8.146578e-01	8.999219e-01	9.728219e-01
KHDRBS2	2.428595e-01	9.694266e-01	9.796128e-01
DPPA2	9.559917e-01	9.389379e-01	8.569796e-01
MAD1L1	8.625348e-01	9.829126e-01	7.905510e-01
ARHGAP44	9.387908e-01	7.103379e-01	9.717265e-01
CISD2	8.753003e-01	9.276497e-01	9.560048e-01
NPEPL1	8.793802e-01	9.532714e-01	9.324885e-01
TRMT1	9.207024e-01	9.762759e-01	7.506506e-01
ZNF532	8.738687e-01	7.812633e-01	9.782709e-01
GMPPA	9.134017e-01	8.743227e-01	9.626829e-01
TMED4	9.803873e-01	9.834733e-01	1.709199e-01
GLIS1	9.166897e-01	8.832855e-01	9.602131e-01
C12orf57	8.523233e-01	9.709244e-01	9.046509e-01
SP6	4.852183e-01	9.886684e-01	9.222341e-01
NAA30	8.478530e-01	9.813551e-01	8.379409e-01
SEC14L4	9.517749e-01	9.594732e-01	7.921315e-01
ADRA2B	9.292394e-01	9.390268e-01	9.201272e-01
LGALS9C	9.367877e-01	9.357620e-01	9.155883e-01
SGPP2	8.776009e-01	9.639899e-01	9.136309e-01
PSEN2	9.286761e-01	9.730381e-01	7.733322e-01
NKX3-2	9.860890e-01	8.413769e-01	6.899453e-01
MICA	9.382190e-01	7.644103e-01	9.691694e-01
LUZP4	5.142480e-01	9.971721e-01	4.011413e-01
MACF1	8.292309e-01	9.751513e-01	9.024226e-01
PPL	7.979463e-01	9.828658e-01	8.717833e-01
GPR45	8.211762e-01	9.745398e-01	9.101192e-01
PRPF4B	3.226152e-02	9.984026e-01	7.057647e-02
WAS	9.752158e-01	4.310210e-01	9.693736e-01
C19orf55	9.440688e-01	9.879924e-01	3.902189e-01
LRRC8D	8.777364e-01	9.212702e-01	9.604156e-01
COASY	9.565990e-01	8.977948e-01	9.262406e-01
ADM5	9.685573e-01	8.926609e-01	8.992288e-01
TGS1	9.792975e-01	8.139139e-01	9.006586e-01
ANKRD9	8.322737e-01	9.589498e-01	9.451875e-01
LFNG	9.867459e-01	9.103524e-01	4.664234e-01
SLC25A40	3.618659e-01	9.973009e-01	5.428604e-01
C19orf53	9.722463e-01	4.965795e-01	9.687922e-01
PHF19	9.296384e-01	9.687789e-01	8.202943e-01
FTO	8.327155e-01	9.819059e-01	8.582025e-01
UGGT1	8.795453e-01	8.489780e-01	9.743813e-01
EPHB1	8.633773e-01	9.065167e-01	9.680204e-01
KIAA1586	9.110322e-01	9.686668e-01	8.643669e-01
CANX	9.131519e-01	9.141501e-01	9.542114e-01
FZD4	9.890139e-01	9.690192e-01	1.091162e-01
SGCA	9.123290e-01	9.503082e-01	9.237314e-01
AVL9	9.641773e-01	8.222302e-01	9.459120e-01
DLX4	9.738099e-01	9.129562e-01	8.452246e-01
SMARCD1	9.371073e-01	4.792194e-01	9.813569e-01
NCF4	9.814906e-01	9.303511e-01	6.635058e-01
F10	9.029171e-01	9.616469e-01	9.070635e-01
UCP1	8.373321e-01	9.794039e-01	8.787694e-01
DCP2	9.509954e-01	9.648399e-01	7.761671e-01
TOB1	8.350628e-01	9.556702e-01	9.502739e-01
PLCD3	9.866235e-01	9.714281e-01	1.493572e-01
PRIM2	9.926973e-01	4.999506e-01	4.733886e-01
PTGFR	9.269416e-01	7.118679e-01	9.765733e-01
NRG3	9.660237e-01	8.990090e-01	9.080173e-01
VEGFA	9.835728e-01	9.564264e-01	3.918507e-01
U2AF2	9.656891e-01	9.979368e-01	3.212520e-02
TREML4	8.653573e-01	9.897663e-01	6.346063e-01
NKX2-3	9.703055e-01	9.777863e-01	4.203339e-01
POLD3	4.529807e-01	9.973181e-01	4.649149e-01
KRTAP4-6	8.807758e-01	7.920253e-01	9.787313e-01
SULF2	9.471384e-01	9.835335e-01	5.320730e-01
SERPIND1	3.015791e-01	9.813904e-01	9.708186e-01
CCNA2	9.926155e-01	5.000856e-01	5.110037e-01
NTN5	9.030296e-01	8.752209e-01	9.685190e-01
NFKBIA	8.372605e-01	9.490722e-01	9.565680e-01
POU5F2	3.231137e-01	6.472289e-01	9.919770e-01
NUCB1	9.272706e-01	9.663444e-01	8.567800e-01
ILKAP	9.539939e-01	8.709526e-01	9.473622e-01
BDH2	9.741893e-01	9.005263e-01	8.729673e-01
NEDD9	9.140352e-01	9.079428e-01	9.584204e-01
HSF2BP	9.562968e-01	8.488300e-01	9.514275e-01
PSPH	5.695165e-01	9.608027e-01	9.727052e-01
MYL6	8.938653e-01	9.878790e-01	6.656163e-01
E2F3	8.059838e-01	8.599678e-01	9.801273e-01
LIMK1	9.420160e-01	9.326671e-01	9.257809e-01
C11orf45	9.241406e-01	8.245032e-01	9.709988e-01
C18orf32	9.902899e-01	8.342641e-01	4.764190e-01
FAM127C	9.883932e-01	8.945168e-01	4.668417e-01
C1GALT1	7.764653e-01	9.959037e-01	3.749525e-01
KANSL2	4.935139e-01	9.972417e-01	4.651015e-01
KIF5C	9.819474e-01	2.738442e-01	9.731578e-01
DLG3	9.446989e-01	1.628439e-01	9.872031e-01
INTS6	5.368035e-01	9.340587e-01	9.812750e-01
FUCA1	9.233940e-01	9.957834e-01	1.531315e-01
ADA	9.914995e-01	9.419762e-02	9.619281e-01
C20orf24	8.864852e-01	9.851333e-01	7.696001e-01
HOXB2	9.551763e-01	8.988651e-01	9.383392e-01
SKA2	9.809011e-01	6.284158e-01	9.486008e-01
PSMD11	9.920127e-01	6.982577e-01	4.743024e-01
AKAP11	5.023685e-01	7.140708e-01	9.889138e-01
LY96	9.010382e-01	9.812717e-01	8.017916e-01
HIST3H2BB	9.633541e-01	8.251913e-01	9.523581e-01
RRM1	4.934073e-01	9.973156e-01	4.649324e-01
MFSD12	9.805082e-01	9.141546e-01	7.941627e-01
DHDH	8.888354e-01	9.348488e-01	9.576095e-01
GRAPL	8.735421e-01	8.304185e-01	9.788845e-01
SCCPDH	9.698897e-01	6.711365e-01	9.645552e-01
SFPQ	9.933485e-01	3.974886e-03	9.947074e-01
FGF20	8.912092e-01	9.911391e-01	5.326107e-01
POLQ	8.947808e-01	9.741126e-01	8.832285e-01
FBXL16	9.928370e-01	4.996526e-01	4.729756e-01
ACAP3	9.524131e-01	9.491876e-01	8.842692e-01
CNN2	9.692046e-01	9.768766e-01	5.099270e-01
AAK1	8.563600e-01	9.501947e-01	9.568675e-01
PRSS50	8.448832e-01	9.479279e-01	9.606951e-01
ANXA7	8.828576e-01	5.452333e-01	9.844251e-01
LOC554223	9.836326e-01	8.420886e-01	8.546802e-01
