Gene	S1	S2	S3
HIST1H2BH	3.122622e-01	3.361309e-01	3.516918e-01
ARL2BP	2.940077e-01	3.412498e-01	3.442584e-01
PCSK1	5.030428e-01	6.440690e-01	5.189991e-01
SNAP23	5.283429e-01	7.175525e-01	1.049545e+00
ODF3B	3.936457e-01	3.608540e-01	4.663736e-01
STRC	5.098286e-01	6.190895e-01	4.412397e-01
TSHZ3	4.990862e-01	6.402976e-01	5.202791e-01
TAF1D	3.888132e-01	5.292299e-01	4.555359e-01
KLHL40	4.313255e-01	4.740903e-01	5.288063e-01
AKAP1	6.136134e-01	8.256307e-01	6.151983e-01
KLC4	3.471284e-01	4.916995e-01	4.833008e-01
CEP104	3.777051e-01	3.962641e-01	3.969158e-01
ARHGAP26	1.667156e+00	7.468363e-01	1.908058e+00
GRB2	4.848685e-01	4.897684e-01	5.982368e-01
UCN	5.285903e-01	5.946962e-01	5.519531e-01
CYP2F1	4.778683e-01	6.602173e-01	5.123147e-01
MMP13	3.988331e-01	4.648584e-01	4.354704e-01
ANXA10	5.240671e-01	6.407110e-01	1.809606e+00
CCDC78	3.946883e-01	4.846603e-01	4.523219e-01
TDRD1	3.254944e-01	4.140776e-01	3.330879e-01
C20orf26	5.332581e-01	6.524079e-01	5.272488e-01
P2RX6	5.639475e-01	7.823934e-01	1.190578e+00
WIPI2	5.478834e-01	7.245228e-01	6.443129e-01
OR2F1	4.151597e-01	4.763801e-01	5.015671e-01
SLC39A10	4.690273e-01	7.043173e-01	5.586918e-01
GULP1	5.691054e-01	6.826523e-01	7.238052e-01
TMSB4X	4.117102e-01	4.082402e-01	4.500895e-01
KBTBD6	4.923208e-01	5.267234e-01	5.418132e-01
NTM	1.973502e+00	1.330963e+00	2.218953e+00
POU5F1	5.533240e-01	3.146560e-01	2.957438e-01
TMEFF1	5.144167e-01	4.976801e-01	6.100503e-01
NEXN	5.330595e-01	7.126217e-01	5.640087e-01
CCDC144A	4.578999e-01	4.722809e-01	4.573904e-01
METAP1	7.146772e-01	1.181370e+00	2.122774e+00
HDHD1	4.857917e-01	5.208900e-01	5.370621e-01
C20orf78	3.786183e-01	4.980057e-01	4.579216e-01
FAM102A	3.609164e-01	4.543343e-01	4.475646e-01
TVP23B	6.216059e-01	5.716652e-01	5.793385e-01
SDF2L1	5.691840e-01	5.437940e-01	5.482129e-01
GYG2	4.261761e-01	4.299664e-01	3.640795e-01
CBR1	3.840630e-01	4.846226e-01	5.815115e-01
FARS2	4.955617e-01	5.921018e-01	1.805096e+00
DRAM1	3.014713e-01	3.231900e-01	3.558053e-01
ANTXR2	3.833007e-01	4.386702e-01	4.421955e-01
CPQ	3.746258e-01	4.525004e-01	4.425490e-01
ARF3	4.236742e-01	4.228411e-01	4.059626e-01
GLTP	4.550055e-01	5.389783e-01	4.720275e-01
MMP23B	1.686705e+00	1.134452e+00	1.991337e+00
KRTAP15-1	5.590318e-01	7.973233e-01	5.738372e-01
CHST5	5.082766e-01	6.172139e-01	8.284595e-01
ALDH4A1	4.619698e-01	5.601256e-01	5.800786e-01
CDH5	5.546641e-01	5.176064e-01	5.944229e-01
PUS3	5.560840e-01	7.504587e-01	6.739571e-01
CRB3	5.734795e-01	6.111878e-01	5.830871e-01
GNAI2	5.394324e-01	6.104464e-01	5.861634e-01
PRG3	4.931094e-01	6.947680e-01	5.309596e-01
FSCB	6.246883e-01	6.773800e-01	6.478079e-01
NTSR2	5.142347e-01	6.379924e-01	5.472276e-01
MAP6	3.685861e-01	4.259456e-01	4.649638e-01
FGF5	4.242201e-01	4.144957e-01	4.501307e-01
SULT2A1	5.080299e-01	5.446522e-01	5.598040e-01
LRAT	4.758872e-01	6.427913e-01	5.216504e-01
KIAA1024L	4.525216e-01	4.031184e-01	3.867615e-01
ALPK1	4.813924e-01	5.099313e-01	5.112587e-01
C9orf170	2.933166e-01	3.398233e-01	3.231415e-01
SRI	2.940911e-01	2.726812e-01	2.939085e-01
PBLD	2.754892e-01	4.181662e-01	3.610065e-01
LCN10	5.930916e-01	6.491640e-01	8.743628e-01
PAFAH1B2	2.883816e-01	3.999114e-01	4.247186e-01
IPP	2.856562e-01	3.395924e-01	3.278819e-01
MYO7A	5.009851e-01	5.596274e-01	4.492968e-01
HIST1H1B	3.873882e-01	4.108146e-01	3.673293e-01
AJAP1	6.105389e-01	5.963713e-01	4.844069e-01
GUK1	6.500712e-01	7.823026e-01	7.604235e-01
FAM76A	4.393595e-01	4.223507e-01	5.117112e-01
FOSB	2.807299e-01	3.560339e-01	3.070736e-01
TMUB2	5.887687e-01	5.649136e-01	5.658430e-01
SGK494	5.280523e-01	5.788976e-01	5.614993e-01
GPAA1	4.298965e-01	4.074788e-01	4.255915e-01
FDCSP	5.302644e-01	5.292909e-01	5.431218e-01
FBXL5	2.534517e-01	3.287021e-01	2.725960e-01
PLCXD3	5.780405e-01	7.088824e-01	6.503786e-01
MC3R	3.852322e-01	5.074103e-01	4.254120e-01
JAK3	4.840536e-01	5.149529e-01	5.005021e-01
FAHD2A	3.098189e-01	3.288189e-01	3.584443e-01
EHD3	4.299875e-01	4.649716e-01	6.046189e-01
TSPAN1	3.126965e-01	3.722525e-01	3.560998e-01
PHF21B	2.305854e-01	3.036638e-01	3.062524e-01
ERVV-2	4.623381e-01	5.444376e-01	5.546961e-01
LRRC38	5.112442e-01	6.640912e-01	6.051317e-01
KRTAP4-11	4.733520e-01	6.463933e-01	5.071167e-01
GPR139	5.402885e-01	5.245336e-01	5.893542e-01
ITIH2	4.813875e-01	7.019642e-01	8.698103e-01
KAZALD1	5.749143e-01	7.088508e-01	5.973375e-01
MICB	3.042964e-01	3.801024e-01	3.766316e-01
IQSEC3	4.433666e-01	5.296591e-01	5.327241e-01
SLC25A32	3.718912e-01	4.291837e-01	4.301511e-01
TRO	3.493244e-01	4.481119e-01	3.184315e-01
VIT	4.007074e-01	5.347881e-01	5.150710e-01
PIK3CG	4.050601e-01	4.025661e-01	5.311082e-01
DESI2	4.962415e-01	5.244547e-01	5.121999e-01
NTN4	4.026806e-01	4.936599e-01	4.303916e-01
SOCS6	1.515106e+00	9.956927e-01	1.786898e+00
KLHL22	5.817164e-01	6.812142e-01	5.498522e-01
UBE3A	2.886498e-01	3.469096e-01	3.829481e-01
EPS15L1	1.610687e+00	1.065029e+00	1.915565e+00
KCNJ9	5.090813e-01	5.443713e-01	6.079665e-01
MAP1A	5.113346e-01	6.165567e-01	5.419296e-01
ATP11C	5.373387e-01	6.958930e-01	7.368542e-01
KCNS1	2.869918e-01	4.161191e-01	3.241403e-01
EPGN	4.105900e-01	5.273218e-01	5.211946e-01
B4GALNT1	6.056733e-01	9.942127e-01	6.408816e-01
COLGALT1	3.669694e-01	4.248528e-01	4.625856e-01
TRIO	5.911904e-01	6.137033e-01	6.733764e-01
ST6GALNAC1	5.242080e-01	6.348982e-01	8.590658e-01
OLFML1	4.449776e-01	5.628985e-01	5.697290e-01
ATP6V1G2	3.651859e-01	3.350571e-01	4.860536e-01
FABP4	5.419067e-01	7.941559e-01	9.317995e-01
KCNG4	4.596663e-01	5.595159e-01	4.051015e-01
TBX18	3.138368e-01	4.122399e-01	4.311876e-01
DNPH1	3.095692e-01	3.401233e-01	3.227528e-01
JMJD8	4.648871e-01	5.839549e-01	5.609855e-01
HPDL	4.431449e-01	5.689123e-01	4.785059e-01
RAB30	4.995603e-01	6.006661e-01	5.256404e-01
AMDHD2	3.115736e+00	8.051805e-01	3.529522e+00
RTP1	4.850346e-01	5.257059e-01	5.432499e-01
PDS5A	1.507258e+00	9.846720e-01	1.776521e+00
ATG14	6.160857e-01	6.900365e-01	6.986301e-01
ANKRD18A	5.062741e-01	5.710138e-01	5.664278e-01
OXCT2	4.867455e-01	5.232168e-01	5.367529e-01
OSBPL11	4.771345e-01	6.318616e-01	5.203823e-01
HIST1H4I	4.370711e-01	4.206657e-01	4.542514e-01
OR5P3	7.529272e-01	6.478703e-01	1.404725e+00
BEST2	1.522961e+00	9.877753e-01	1.789213e+00
AHDC1	3.960064e-01	4.259127e-01	6.018765e-01
ZNF708	5.836855e-01	7.297641e-01	6.851839e-01
GIP	4.541767e-01	4.113914e-01	3.764746e-01
SIGLEC15	3.059653e-01	4.316436e-01	2.686645e-01
C22orf42	4.342008e-01	4.426012e-01	5.407043e-01
OPN1LW	1.511586e+00	9.869646e-01	1.795302e+00
DKK2	3.753218e-01	6.018106e-01	5.399295e-01
FOLR4	5.890059e-01	7.157460e-01	5.848371e-01
C3orf58	6.566673e-01	5.924655e-01	4.845132e-01
CEPT1	6.352194e-01	1.015963e+00	1.814011e+00
NME5	3.944788e-01	4.008331e-01	4.481618e-01
RASSF9	5.692062e-01	5.776359e-01	5.551658e-01
GPR32	5.692537e-01	5.528551e-01	5.528295e-01
DMKN	4.070125e-01	4.519938e-01	4.818187e-01
POU2F3	2.812056e-01	3.241622e-01	2.986157e-01
TMIGD1	4.372381e-01	4.789040e-01	6.142919e-01
FNDC8	3.782699e-01	4.852253e-01	4.264405e-01
OR5D14	1.552021e+00	1.026423e+00	1.256166e+00
SIT1	7.257845e-01	9.103954e-01	1.020379e+00
PPP1CC	1.544976e+00	9.947049e-01	1.795563e+00
AMOTL1	6.103427e-01	6.122254e-01	7.745659e-01
ITM2A	4.923168e-01	5.239034e-01	5.172426e-01
BTNL3	6.275384e-01	7.595613e-01	9.725683e-01
HLA-G	6.156673e-01	6.375154e-01	6.254212e-01
OR12D2	6.575247e-01	7.816418e-01	7.243252e-01
C6orf47	5.170917e-01	4.570150e-01	6.065577e-01
PLA2G2A	5.545442e-01	6.454507e-01	5.065251e-01
LOC388849	3.829178e-01	4.257488e-01	4.592759e-01
DIO2	4.028481e-01	4.236599e-01	4.258397e-01
OR6B1	6.361858e-01	7.870127e-01	9.022996e-01
TDRD5	4.943331e-01	6.634962e-01	5.075023e-01
SIPA1L3	4.255250e-01	4.063665e-01	4.730736e-01
CCL14	4.087177e-01	6.570566e-01	5.633040e-01
CCL20	4.504813e-01	4.368273e-01	5.879782e-01
PPWD1	2.137195e+00	1.714268e+00	2.749728e+00
HMGB4	5.155645e-01	6.414956e-01	5.551574e-01
APCDD1L	4.309278e-01	7.772234e-01	5.557905e-01
SSX4	1.233325e+00	6.010300e-01	8.024225e-01
IGSF3	4.202082e-01	5.052322e-01	5.597233e-01
TEX11	5.382327e-01	6.496522e-01	5.155150e-01
FIG4	4.552176e-01	6.807200e-01	4.646576e-01
OTUD7B	3.675480e-01	4.622631e-01	3.623028e-01
TCF19	3.368891e-01	5.201434e-01	8.474817e-01
SNRPB	2.094301e+00	1.380797e+00	2.244979e+00
DIRAS2	5.188387e-01	5.707434e-01	4.981370e-01
IL17A	4.814433e-01	6.677373e-01	5.103132e-01
SLC31A1	1.505757e+00	9.832376e-01	1.785003e+00
AFTPH	5.324291e-01	6.719171e-01	5.709443e-01
KLK13	4.219319e-01	4.963883e-01	4.948128e-01
NEUROG3	2.900517e-01	4.243613e-01	4.443431e-01
KCNIP3	3.014017e-01	3.496144e-01	4.161393e-01
LMBR1L	5.525653e-01	9.947685e-01	1.104914e+00
CD300LB	5.303816e-01	6.135836e-01	6.072544e-01
SLC5A1	4.305588e-01	6.394166e-01	5.496779e-01
GTF2H3	1.673849e+00	1.114476e+00	1.980141e+00
VSIG2	5.075150e-01	5.508928e-01	5.985997e-01
IGSF11	5.032326e-01	6.317630e-01	6.489906e-01
ALMS1	6.128319e-01	8.104098e-01	6.174313e-01
STON2	5.314332e-01	6.055618e-01	1.058578e+00
CCDC110	4.691363e-01	5.491314e-01	5.170784e-01
PEBP1	5.122943e-01	7.774437e-01	5.454921e-01
FZD9	3.770362e-01	4.902718e-01	3.706003e-01
ALDH3B2	5.175451e-01	5.501827e-01	5.622206e-01
GNAT3	5.144702e-01	6.340752e-01	5.304076e-01
PRSS37	4.799693e-01	6.187721e-01	5.163981e-01
LAMA2	2.868110e-01	3.277735e-01	3.757311e-01
PPFIA1	5.419893e-01	6.765509e-01	5.653941e-01
DOK3	3.986733e-01	4.339171e-01	5.267735e-01
LASP1	4.247336e-01	4.573660e-01	5.535494e-01
SORD	5.239472e-01	6.424061e-01	5.150149e-01
ANXA11	5.278600e-01	5.996196e-01	5.971620e-01
STK17A	3.835160e-01	4.525849e-01	5.465415e-01
MCEE	1.604439e+00	1.042552e+00	1.868281e+00
TDRD9	6.053558e-01	6.436433e-01	6.609821e-01
H2AFX	5.233256e-01	6.197243e-01	5.504182e-01
GFI1	3.206446e-01	3.413476e-01	3.636939e-01
FBXO7	4.721999e-01	6.373969e-01	5.065494e-01
C9orf84	4.946774e-01	6.419623e-01	5.022721e-01
PP2D1	6.051119e-01	7.362482e-01	1.198132e+00
ZIC4	1.863856e-01	2.437356e-01	2.249971e-01
C6orf1	1.530373e+00	9.918244e-01	1.795806e+00
MAPK15	5.353189e-01	6.879908e-01	1.082563e+00
POLK	3.893724e-01	5.854919e-01	4.149012e-01
TSSK4	5.587567e-01	6.764563e-01	5.814090e-01
STAC	4.735806e-01	5.669852e-01	5.889344e-01
EML4	5.982349e-01	7.594569e-01	1.169933e+00
FUZ	3.175572e-01	4.162954e-01	8.288649e-01
SETD8	4.397285e-01	4.789626e-01	6.307973e-01
TBC1D17	5.868379e-01	1.094915e+00	8.629539e-01
NEK11	3.114930e-01	4.040451e-01	4.203835e-01
CD53	7.795708e-01	7.770094e-01	1.071127e+00
PWWP2B	3.198306e-01	3.408966e-01	3.740330e-01
TMEM256	5.937943e-01	5.794935e-01	5.687424e-01
TMEM104	4.262302e-01	3.985814e-01	4.737080e-01
KLRC3	5.298280e-01	7.651934e-01	5.662487e-01
ACRBP	5.720176e-01	6.877615e-01	5.817774e-01
CDH24	5.172794e-01	6.781385e-01	5.999792e-01
PSMB8	5.621429e-01	6.076448e-01	1.082025e+00
ZMYM3	3.907973e-01	4.474822e-01	4.258609e-01
IQCF3	5.190902e-01	4.701879e-01	6.119499e-01
TKT	2.945614e-01	3.411265e-01	3.456587e-01
CTSA	3.905824e-01	4.170499e-01	3.990495e-01
TIGD2	4.795727e-01	6.013522e-01	8.253910e-01
PPP2R5C	1.538716e+00	1.003257e+00	1.838307e+00
MID1IP1	3.991229e-01	5.344607e-01	4.367001e-01
LRRFIP1	3.058108e-01	4.195223e-01	4.381106e-01
RAN	2.004328e+00	1.534318e+00	2.295879e+00
NKIRAS1	4.400141e-01	5.193222e-01	4.675117e-01
GDF3	1.583769e+00	1.061322e+00	1.863888e+00
EXTL2	5.578107e-01	7.502101e-01	7.233328e-01
CARD18	5.353658e-01	7.296760e-01	5.949228e-01
ZDHHC20	6.443520e-01	7.270351e-01	5.490551e-01
FAM71D	5.731446e-01	7.441688e-01	6.153841e-01
CRISPLD2	4.881697e-01	6.293691e-01	5.152783e-01
C16orf91	4.003256e-01	5.369218e-01	4.401741e-01
OR5C1	5.529079e-01	5.521800e-01	5.369480e-01
NUP35	5.610693e-01	5.520616e-01	5.647106e-01
CAPN10	4.512999e-01	4.120450e-01	4.663424e-01
RSPO1	5.336528e-01	5.651547e-01	7.372357e-01
PELO	3.993039e-01	4.396729e-01	4.741777e-01
PLK3	5.764794e-01	7.510479e-01	6.088621e-01
RAB33A	2.869832e-01	3.482270e-01	3.802668e-01
PYCR1	2.835741e-01	3.333209e-01	3.613255e-01
ZNF414	5.265406e-01	4.534779e-01	4.632376e-01
CA3	4.173034e-01	5.475048e-01	6.208415e-01
APOC2	5.268702e-01	6.446886e-01	5.590843e-01
FAM107B	2.651195e-01	2.640206e-01	2.352258e-01
GP2	3.390985e-01	4.534106e-01	3.424245e-01
PXT1	5.089831e-01	6.878712e-01	6.010623e-01
ZNF83	2.269268e-01	2.518423e-01	2.580297e-01
ERG	2.601449e-01	2.780663e-01	2.669829e-01
CDC42BPG	4.182021e-01	3.277447e-01	4.130644e-01
ZMYM2	4.972368e-01	4.475110e-01	4.029963e-01
HIST1H2AE	4.062004e-01	5.438300e-01	5.198570e-01
TTLL9	2.066717e-01	2.902524e-01	2.598188e-01
RER1	6.560466e-01	6.340216e-01	7.276525e-01
TMPRSS11B	3.128391e-01	3.958133e-01	4.250829e-01
MDGA2	4.246756e-01	6.125262e-01	4.466532e-01
FUNDC2	2.414412e+00	1.895675e+00	2.569020e+00
FBXO43	3.714179e-01	5.317603e-01	5.052839e-01
TNFSF8	3.070359e-01	3.325364e-01	3.868011e-01
DNAJC1	6.520987e-01	1.066812e+00	7.700113e-01
CLTC	6.996091e-01	7.086805e-01	6.766739e-01
JTB	1.977353e+00	1.333464e+00	2.182507e+00
LXN	4.290319e-01	6.430497e-01	5.132012e-01
SPRR2G	5.646718e-01	6.321697e-01	6.146840e-01
12-Sep	3.180799e-01	4.693838e-01	4.307588e-01
TNFSF14	4.774992e-01	6.248789e-01	8.288060e-01
TMEM184C	4.807441e-01	6.652304e-01	5.226776e-01
TMEM206	3.657454e-01	4.485047e-01	4.108316e-01
PLCB1	4.117759e-01	6.998395e-01	6.210720e-01
LDOC1	4.080205e-01	5.495401e-01	5.225574e-01
HDAC4	7.109836e-01	7.516627e-01	7.236298e-01
YY1AP1	7.881455e-01	9.859320e-01	1.342231e+00
TMEM106A	5.314030e-01	8.150845e-01	5.858887e-01
MAGEA3	4.348272e-01	4.302056e-01	4.561823e-01
ROBO4	5.226341e-01	4.758796e-01	5.709796e-01
EGFL8	5.714950e-01	8.937805e-01	6.800194e-01
KLF1	5.443425e-01	5.288556e-01	5.558599e-01
SLC35G5	4.765761e-01	6.543862e-01	5.198302e-01
UGT3A1	4.529405e-01	8.280368e-01	5.954691e-01
FAM96A	5.324113e-01	7.111439e-01	6.818235e-01
C1orf158	4.818688e-01	6.416246e-01	5.051042e-01
PHF7	1.522685e+00	1.001650e+00	1.469443e+00
CLNS1A	2.109762e+00	1.616951e+00	2.385932e+00
CD80	7.032189e-01	9.441332e-01	6.358205e-01
CHRDL1	3.747562e-01	3.661782e-01	4.056992e-01
C14orf39	4.800761e-01	6.552683e-01	5.287431e-01
CD81	4.120335e-01	4.086853e-01	3.641599e-01
APBB1IP	3.912075e-01	5.488984e-01	4.766890e-01
SLC2A6	4.822035e-01	6.342001e-01	5.316541e-01
RAB38	5.169800e-01	5.479710e-01	4.390474e-01
PRKAB2	4.379745e-01	4.432176e-01	4.832045e-01
TRIL	4.209050e-01	4.863289e-01	4.698433e-01
UXS1	3.431563e-01	3.467016e-01	3.315422e-01
FKBP14	5.145582e-01	7.506751e-01	5.444738e-01
C10orf62	1.692214e+00	1.097075e+00	1.946423e+00
GPR22	3.266602e-01	5.080818e-01	3.564009e-01
EHBP1	6.764932e-01	6.028293e-01	5.903289e-01
C11orf48	3.291521e-01	4.123155e-01	2.997600e-01
CRYL1	3.890510e-01	4.343249e-01	5.562399e-01
TNR	4.306678e-01	5.551544e-01	6.384310e-01
MAP2K2	5.676790e-01	6.039056e-01	6.586647e-01
UTS2R	4.195613e-01	4.600694e-01	3.340103e-01
ZFC3H1	4.845801e-01	6.769807e-01	6.558656e-01
KIAA1549	4.350900e-01	5.758208e-01	5.183018e-01
PRKAG3	5.439938e-01	7.857421e-01	5.910480e-01
COL4A2	5.035507e-01	5.176886e-01	5.131494e-01
KCNS3	2.856527e-01	3.934930e-01	3.620422e-01
CNOT4	4.688284e-01	5.647816e-01	5.925666e-01
LRRC37A3	4.144664e-01	4.157456e-01	5.578083e-01
SEC14L2	4.631572e-01	5.588289e-01	5.825876e-01
KLHL23	1.869938e-01	2.188030e-01	2.123025e-01
FSTL4	3.434624e-01	4.361850e-01	4.038938e-01
DNAH3	5.297282e-01	5.217910e-01	5.371251e-01
FGD6	3.714450e-01	4.672669e-01	4.777969e-01
TIPRL	5.095203e-01	7.470835e-01	5.456997e-01
CCDC171	4.818364e-01	6.235551e-01	8.273736e-01
PIGR	4.930731e-01	5.241251e-01	4.225463e-01
PPAPDC1B	5.897901e-01	6.984116e-01	5.556405e-01
CALML5	5.003530e-01	6.641483e-01	6.177493e-01
PILRB	5.523456e-01	6.526003e-01	7.858048e-01
CACNG4	5.079140e-01	4.933137e-01	5.510753e-01
C12orf60	6.090353e-01	7.566691e-01	6.473419e-01
AAAS	3.888745e-01	3.382268e-01	3.879860e-01
IKZF2	3.824485e-01	4.317658e-01	4.182842e-01
DIP2C	3.753299e-01	4.144292e-01	3.673150e-01
GPR98	5.246946e-01	4.428875e-01	3.597977e-01
FAM69C	2.050341e+00	1.421725e+00	2.284146e+00
CAMK1G	3.805979e-01	4.360768e-01	4.278481e-01
RGS18	6.086885e-01	7.900483e-01	9.200665e-01
KRTAP3-3	5.579685e-01	7.111455e-01	6.179305e-01
LIFR	5.241384e-01	8.016765e-01	5.658928e-01
PHTF2	3.430382e-01	3.251604e-01	3.779552e-01
PCDHB15	5.822316e-01	6.345562e-01	7.602417e-01
ZCCHC10	4.901814e-01	5.201074e-01	5.311064e-01
VEGFB	4.062680e-01	4.358535e-01	4.162631e-01
KRT39	5.085834e-01	6.934365e-01	5.934540e-01
TRMT61B	3.736244e-01	4.526677e-01	4.643344e-01
HBG1	5.903585e-01	7.007746e-01	5.890821e-01
PRICKLE3	4.128177e-01	4.418725e-01	3.373259e-01
CLDN5	2.749945e-01	4.387236e-01	4.610832e-01
PHPT1	4.286300e-01	5.774474e-01	5.069771e-01
FAM214A	3.901383e-01	3.159632e-01	4.720357e-01
SGK1	3.650806e-01	3.851662e-01	4.322129e-01
HMGN1	3.876370e-01	4.133290e-01	4.285426e-01
LY9	5.292847e-01	5.224743e-01	6.608038e-01
PRR23A	3.855537e-01	4.440107e-01	3.926455e-01
GAA	4.725127e-01	5.257315e-01	4.725655e-01
FCGR2C	5.528621e-01	5.888716e-01	5.423504e-01
SULT1B1	5.471219e-01	7.408030e-01	6.652560e-01
MRGPRF	5.166091e-01	5.912810e-01	5.507968e-01
DEFB4B	5.466188e-01	6.316297e-01	5.553849e-01
SOX17	4.864656e-01	6.674232e-01	5.283143e-01
ATXN7L3B	4.895884e-01	5.447684e-01	5.198108e-01
EPN3	4.947500e-01	3.968928e-01	5.484625e-01
KIAA1244	5.135552e-01	5.837677e-01	4.655358e-01
UGT1A5	5.246082e-01	8.119865e-01	5.602078e-01
HPSE2	5.075282e-01	6.547463e-01	5.540075e-01
ASXL3	5.455729e-01	5.565010e-01	6.056691e-01
SLC10A7	4.459179e-01	5.780547e-01	6.266036e-01
ZNF283	5.475673e-01	5.417781e-01	5.260190e-01
RPS6KA5	5.484035e-01	7.070436e-01	6.255742e-01
JUN	4.436489e-01	4.465841e-01	4.596269e-01
ECSIT	1.531790e+00	9.926909e-01	1.798892e+00
OR10G2	3.338357e-01	4.143513e-01	4.015116e-01
MPZL3	3.887987e-01	5.137080e-01	4.241892e-01
ARMCX1	5.135618e-01	5.488911e-01	6.195640e-01
PPP2R1B	1.564829e+00	1.046249e+00	1.477417e+00
ASB15	5.561726e-01	4.455488e-01	4.886334e-01
SLC41A2	4.842345e-01	6.745371e-01	5.207253e-01
HOXD3	1.854497e+00	1.287494e+00	2.155673e+00
LENG9	5.234114e-01	7.255513e-01	1.225662e+00
C1orf159	5.650902e-01	5.587447e-01	4.409052e-01
AKR1A1	1.631672e+00	1.075020e+00	1.909399e+00
KIAA0195	3.558812e-01	4.742203e-01	3.799152e-01
NUDT6	4.212593e-01	4.077214e-01	3.813432e-01
CCL3L1	3.158641e-01	3.569278e-01	3.274793e-01
SDS	6.603947e-01	8.241631e-01	6.963741e-01
CHPT1	2.846237e-01	3.541288e-01	3.433980e-01
GSN	5.337797e-01	1.045646e+00	6.842136e-01
SLC6A12	3.892386e-01	5.583366e-01	4.765430e-01
PPFIBP1	4.192474e-01	5.268298e-01	6.438863e-01
CRHR1	2.873059e-01	4.312653e-01	3.815360e-01
TMED3	3.748444e-01	4.473689e-01	4.360393e-01
THEGL	1.505905e+00	6.436132e-01	1.029134e+00
RAMP1	4.596147e-01	5.905961e-01	4.203454e-01
CPSF4L	4.940623e-01	6.598053e-01	5.134628e-01
BNIPL	4.417578e-01	6.921693e-01	4.914979e-01
TNXB	5.660568e-01	7.548347e-01	7.441691e-01
OR4F6	3.902715e-01	6.079986e-01	4.464284e-01
ARHGAP11A	4.837731e-01	5.247077e-01	5.219658e-01
TAB1	4.084757e-01	4.360226e-01	3.410765e-01
RRAGD	3.331401e-01	3.351368e-01	3.351526e-01
ABHD14A	4.361297e-01	5.657741e-01	6.135589e-01
ZDHHC14	4.851537e-01	6.505610e-01	5.323264e-01
LIX1L	4.145006e-01	4.174829e-01	5.790862e-01
AMIGO1	6.408571e-01	8.249525e-01	9.472131e-01
TBC1D28	3.760666e-01	5.550839e-01	5.146253e-01
FAM120C	3.767355e-01	4.233752e-01	5.155537e-01
FAF1	3.911673e-01	4.682405e-01	5.509858e-01
SDE2	8.625921e-01	7.750489e-01	6.917329e-01
TTR	6.947007e-01	4.263722e-01	4.196293e-01
LDB3	5.358492e-01	6.334503e-01	4.589438e-01
PAIP1	4.711652e-01	5.697961e-01	5.634997e-01
FBXO6	1.032577e+00	8.389028e-01	9.416660e-01
SPDYE2B	2.716510e-01	3.123013e-01	3.081949e-01
MAGI1	3.060607e-01	4.279908e-01	3.795501e-01
OLFM4	5.311761e-01	5.985003e-01	5.417560e-01
REP15	6.016496e-01	8.738702e-01	6.806821e-01
BHLHE40	3.935804e-01	4.343945e-01	5.407050e-01
CHUK	3.492533e-01	4.383920e-01	4.038209e-01
KLF3	5.320930e-01	6.232766e-01	1.080860e+00
TMEM232	3.452201e-01	5.411566e-01	5.122269e-01
DTWD1	5.534461e-01	7.129341e-01	5.474150e-01
RSPH6A	6.778629e-01	7.434763e-01	6.121592e-01
OR10AG1	5.863611e-01	7.415474e-01	8.463057e-01
ZNF554	1.652797e+00	1.044041e+00	1.887348e+00
MICU1	5.201051e-01	5.937532e-01	5.885514e-01
PPM1J	1.525926e+00	9.955251e-01	1.821854e+00
ARHGEF40	5.444772e-01	5.429157e-01	5.600224e-01
LUM	5.204394e-01	6.137713e-01	5.445713e-01
OR2AT4	5.727767e-01	7.059727e-01	5.987921e-01
MRPL19	1.525519e+00	9.892196e-01	1.794330e+00
ACKR3	3.119155e-01	3.215895e-01	2.893585e-01
HRC	2.919698e-01	3.324973e-01	3.842158e-01
TCERG1	1.561249e+00	1.077277e+00	8.787237e-01
RLN1	6.277671e-01	6.376231e-01	6.433208e-01
USP13	3.318094e-01	3.406888e-01	3.320091e-01
EXPH5	4.634783e-01	6.211073e-01	8.407012e-01
HES3	4.318159e-01	6.778311e-01	6.028080e-01
FAM166A	3.668313e-01	6.408523e-01	4.471701e-01
DDB1	6.950301e-01	5.544896e-01	6.776117e-01
NR0B2	3.953349e-01	4.822039e-01	5.808179e-01
CDKL4	3.863249e-01	4.639817e-01	4.603160e-01
UPK1B	3.813617e-01	4.227190e-01	3.970142e-01
PHKA1	5.372318e-01	4.356172e-01	4.649041e-01
FBXO36	5.809939e-01	6.344783e-01	5.930473e-01
SFRP2	4.230836e-01	5.054504e-01	5.887481e-01
HYAL4	4.460822e-01	3.567042e-01	4.387423e-01
KAZN	5.253126e-01	5.985547e-01	5.420313e-01
RSPO2	7.020477e-01	8.267579e-01	7.947180e-01
PCDH9	6.217800e-01	7.232331e-01	5.818486e-01
INTS4	1.577667e+00	1.026472e+00	1.890042e+00
HSH2D	3.940197e-01	5.401122e-01	5.168214e-01
C11orf16	4.955879e-01	5.309404e-01	5.178232e-01
NFKB1	3.314858e-01	4.253428e-01	3.805289e-01
MKI67	4.926037e-01	5.271464e-01	5.021409e-01
TMEM14E	6.008894e-01	7.111098e-01	5.646370e-01
IGF2BP1	5.245538e-01	7.623616e-01	8.314185e-01
UBE2D1	2.864826e-01	3.800301e-01	3.348296e-01
RASA1	2.739836e-01	3.081657e-01	2.605575e-01
